1249-1,Tri-motorbike,1999,60,21
31062-1,Robo Explorer,2017,672,205
41341-1,Andrea's Bedroom,2018,494,85
42055-1,Bucket Wheel Excavator,2016,7,3929
4267-1,Large Bucket,1998,399,468
4428-20,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",2012,217,5
4559387-1,Power Miners Promotional,2009,439,2
5536-1,Fun Creations,2007,505,105
60156-1,Jungle Buggy,2017,614,53
6308-1,Policemen,1982,84,20
75049-1,Snowspeeder,2014,158,279
7907-22,Advent Calendar 2007 City (Day 21) Dumpster,2007,220,13
852842-1,Biker Scout Key Chain,2010,503,0
9780241360477-1,DK Readers Level 1 The Lego Movie 2 - Emmet to the Rescue,2018,497,0
MMMB008-1,Flower In Pot,2009,409,16
Ramboll-1,Ramboll Oil Platform,2008,301,215
10002-1,Railroad Club Car,2001,233,272
10853-1,Creative Builder Box,2017,505,75
2834-1,The Meadowsweets,1999,660,45
3931-1,Emma's Splash Pool,2012,494,43
4118-1,"Buildings, Mansions and Shops",2001,674,364
4291-1,Classic Build & Store Tub,1999,470,770
561609-1,Olivia’s laboratory,2016,494,19
6033-1,Treasure Transport,1998,434,59
66116-1,City Emergency Services Vehicles (Multipack),2006,52,0
6941-1,Battrax,1987,128,284
71020-7,Tropical Joker,2018,609,9
75056-13,Advent Calendar 2014 Star Wars (Day 12) - Luke's Landspeeder,2014,225,15
8421-1,Mobile Crane,2005,7,1885
8746-1,Visorak Keelerak,2005,358,47
8842497-1,City Vehicles Bundle Deal 2 In 1,2019,52,0
9668-1,Energy Display,2010,532,1
30192-1,Ferrari F40,2012,114,48
3107-1,Andrea in Sun Dress,1998,668,8
3306-1,Soccer Goalies,1998,462,8
40178-1,Iconic VIP Set,2017,408,205
41534-1,Vampos,2015,584,59
5002939-1,The Phantom,2015,182,23
5005254-1,Collectible Minifigures - Harry Potter,2018,535,25
66342-1,City Super Pack 3 in 1 (7213 7241 7942),2010,58,0
70350-1,The Three Brothers,2017,605,266
7572-1,Quest Against Time,2010,271,506
853694-1,Kai Key Chain,2017,503,0
931-1,White Bricks,1973,473,45
BAT8369-1,Battery Pack,2004,119,6
K9833-1,Rechargeable Battery Set,2007,259,2
005-2,Discovery Set,1967,366,0
1461-1,Turbo Force,1992,82,31
2477-1,Basic Set,2000,505,30
2619-1,Helicopter,1984,632,3
3937-1,Olivia's Speedboat,2012,494,65
40136-1,Monthly Mini Model Build November 2015 - Shark,2015,409,31
41568-1,Lewt,2016,588,62
45005-1,Story Tales,2014,516,104
60218-1,Desert Rally Racer,2019,52,75
6456-1,Mission Control,1999,93,494
70155-1,Inferno Pit,2014,572,69
7195-1,Ambush in Cairo,2009,267,79
7553-14,Advent Calendar 2011 City (Day 13) Police Officer with Radio,2011,220,5
8291-1,Dirt Bike,2008,13,247
850913-1,Fire and Ice Minifigure Accessory Set,2014,571,48
851002-1,Royal Guard Magnet,2015,501,0
9104-1,Giant First Tools for Technology,1995,516,81
926-1,Command Centre (Center),1979,130,177
1713-1,Shipwrecked Pirate,1994,148,23
1823-1,Sabah Promotional Set: Yacht,1996,468,10
3001-1,Kabaya Promotional Set: Propeller Buggy,1999,11,29
30063-1,Vet - Cat,2010,632,4
4244-1,Large Bulk Bucket,1998,399,420
5004266-1,LEGO Mini Box (Yellow),2014,501,0
5269-1,"Liftarms & Triangles / Liftarms, Triangles etc.",1995,453,12
6292-1,Enchanted Island,2001,152,445
7200-1,Final Duel I,2002,169,32
75035-1,Kashyyyk Troopers,2014,158,99
75950-1,Aragog's Lair,2018,667,159
850648-1,Leonardo Key Chain,2013,503,0
851324-1,Dolphin Bag Charm,2014,503,4
853472-1,Luke Skywalker Key Chain,2015,503,0
8679-1,Tokyo International Circuit,2011,269,851
911612-1,Acklay,2016,167,49
9536-1,White Baseplates,1999,516,4
9749-1,NXT Temperature Sensor,2009,259,1
K8667-1,Pullback Racer Collection,2006,116,2
005-1,Basic Building Set in Cardboard,1965,366,35
4493-1,Sith Infiltrator - Mini,2004,159,55
60176-1,Wild River Escape,2018,52,126
71231-1,Unikitty Fun Pack,2015,604,58
7128-1,Speeder Bikes,1999,169,93
7631-1,Dump Truck,2009,56,189
850423-1,Minifigure Presentation Boxes,2012,501,89
850918-1,Ice Cube Tray,2014,501,0
10655-1,Monster Trucks,2013,37,197
2247-1,Extra Bricks (M),1997,505,99
2271-1,Boy with Barrow,1998,505,3
30611-1,R2-D2,2017,158,70
3353-1,Spencer and Sir Topham Hatt,2007,631,45
40032-1,Witch,2012,230,71
41339-1,Mia's Camper Van,2018,494,479
41572-1,Gobbol,2016,589,62
5873-1,Fairyland Promo (Polybag),2003,319,19
7291-1,Street Rebel,2012,672,196
75084-1,Wookiee Gunship,2015,182,569
8833-13,Red Cheerleader - Complete Set,2012,543,7
8872-1,Forklift Transporter,1993,7,763
911510-1,Star Destroyer & TIE Fighter,2015,159,21
K6290-1,Classic Pirates Kit,2001,148,3
1242-1,Crane Grab and Winch,1986,443,4
1737-1,Scorpion Detector,1996,131,195
242-1,International Flags,1958,371,5
2743-1,Pendulum Nose,1999,470,21
41072-1,Naida's Spa Secret,2015,600,249
41775-3,Shades Puppycorn,2018,625,13
462-1,Mobile Rocket Launcher,1979,130,77
66394-1,Ninjago Super Pack 3 in 1,2011,435,3
70791-1,Skull Warrior,2015,324,102
8066-1,Off-Roader,2011,11,141
8680-1,Arctic Rescue Base,1986,2,525
870-1,4.5V Supplementary Set,1977,4,22
9023-1,Soft Brick Activity Set,2000,526,7
911832-1,Imperial Shuttle Pilot,2018,185,5
918-black-2,21 Black 2x4 Bricks,1969,371,21
935-1,"Roof Bricks, 33 Degrees",1973,473,43
9780241196403-1,City: Thief on the Run!,2015,497,20
1354-1,Dino Head Attack,2000,273,95
2905-1,Accessory Pack,1993,664,19
40078-1,Hot Dog Cart,2013,22,39
4113-1,Brick Adventures Small Bucket,2002,674,124
41531-1,Flamzer,2015,584,60
5748-1,Creative Building Kit,2011,505,86
70726-1,Destructoid,2014,435,253
70807-1,MetalBeard's Duel,2014,578,412
1329-1,Red/Black Plates,1985,525,28
1690-1,Helicopter,1990,68,27
41598-1,The Flash,2018,610,122
4204-1,The Mine,2012,56,749
429-1,4 Plates 6 x 8 (The Building Toy),1966,371,4
4583-1,Maverick Storm,2002,113,31
6204-1,Buccaneers,1997,148,42
66478-1,Friends Super Pack 3 in 1,2014,494,0
8192-1,Lime Racer,2010,120,43
8613-1,Kanoka Disk Launcher Pack,2004,346,4
8734-1,Brutaka,2006,347,191
0756668530-1,Atlantis: Brickmaster,2010,497,157
10516-1,Ariel's Magical Boat Ride,2012,640,30
112-1,Universal Building Set,1977,469,200
2000445-1,Crossing the River,2016,516,16
2321-1,Happy Birthday Building Set,1996,505,33
256-1,Police Officers and Motorcycle,1976,364,85
30031-1,World Race Powerboat,2010,123,27
30040-1,Octopus,2010,315,42
30165-1,Hawkeye with Equipment,2012,487,24
30196-1,Shell F1 Team,2012,114,47
30280-1,The Piece of Resistance,2014,578,33
41114-1,Party Styling,2016,494,53
41315-1,Heartlake Surf Shop,2017,494,186
5288-1,Worm Gear Boxes,1995,453,12
5388-1,"Hinges, Couplings and Turntables",1998,443,29
7162-1,Rotor,2010,403,144
7335-1,Foundation Set - Blue Bucket,2006,37,460
7885-1,Robin's Scuba Jet: Attack of The Penguin,2008,484,207
8517-1,Humungousaur,2010,270,15
853556-1,Mini-doll Campsite Set,2016,494,35
853906-1,Iconic Greeting Card,2019,206,39
9509-17,"Advent Calendar 2012, Star Wars (Day 16) - Naboo Royal Shuttle",2012,225,18
comcon042-1,Tahu Mask - New York Comic-Con 2014 Exclusive,2014,324,1
10043-1,2x2 Electrical Plate,2002,254,1
1620-2,Factory,1978,75,233
233-1,Light Masts,1958,371,4
2841-1,Danone Promotional Set: Boy,1997,468,9
40222-1,24-in-1 Holiday Countdown,2016,207,250
4024-1,Advent Calendar 2003 Creator,2003,214,24
41171-1,Emily Jones & the Baby Wind Dragon,2016,600,80
4620-1,A.I.R. Operations HQ,2002,282,174
5077-1,Sliding Gates and Rails,1987,443,6
5369-1,Creator Tub,2005,37,700
60064-1,Arctic Supply Plane,2014,65,372
6747-1,Race Rider,2009,672,266
7049-1,Alien Striker,2011,127,42
7287-1,Police Boat,2011,61,174
75013-1,Umbaran MHC (Mobile Heavy Cannon),2013,165,491
75908-1,458 Italia GT2,2015,601,156
7796-1,House,2008,34,54
8258-1,Crane Truck,2009,15,1877
8455-1,Backhoe Loader,2003,7,704
8756-1,Sidorak,2005,347,211
9391-1,Mini Crane,2012,7,218
9561-1,Kai ZX,2012,435,21
1053-1,Community Buildings,1984,533,895
10565-1,Creative Suitcase,2014,504,135
2458-1,Barnyard,1990,632,21
3445-1,2 x 4 Ridge Roof Tiles Steep Sloped Red,2000,254,25
41504-1,Siesmo,2014,581,50
42052-1,Heavy Lift Helicopter,2016,1,1041
5005519-1,Brick Lunch Bag Green,2018,501,0
5245-1,"Differential Gears / Universal Joint, Differential Housing and Wheels",1994,453,6
6010-1,Supply Wagon,1984,199,36
6347-1,Monorail Accessory Track,1991,84,54
6431-1,Road Rescue,1998,92,48
70141-1,Vardy's Ice Vulture Glider,2014,571,216
7103-1,Jedi Duel,2002,167,82
7423-1,Mountain Sleigh,2003,300,30
75175-1,A-Wing Starfighter,2017,158,358
7688-1,Sports Plane,2010,53,105
8728-1,Inika Toa Hahli,2006,351,46
8831-4,Bride - Complete Set,2012,542,11
8931-1,Thulox,2007,334,39
SQUIRREL-1,Squirrel,2006,505,3
4124-22,"Advent Calendar 2001, Creator (Day 21) Church",2001,217,11
42041-1,Race Truck,2015,12,608
42077-1,Rally Car,2018,12,1005
6178-1,My Town,2008,505,79
6672-1,Safari Off-Road Vehicle,1990,79,67
75229-1,Death Star Escape,2019,169,329
8580-1,Kraata,2003,346,3
8896-1,Snake Canyon,2010,123,56
951703-1,Diver and Shark,2017,52,11
comcon022-1,Super Heroes Unite - Bizarro - San Diego Comic-Con 2012 Exclusive,2012,486,4
10192-1,Space Skulls,2008,397,956
1729-1,Barnacle Bay Value Pack,1994,148,3
2611-1,Fire Engine,1985,632,2
2737-1,Diamond Crossing and Tracks (Crossing & Rails),1993,634,9
4110-1,Straight Road Plates,2002,289,2
480-6,"Slopes and Slopes Double 2 x 4, Red (System)",1966,371,23
5273-1,Tires,1992,453,4
5808-1,The Enchanted Palace,1999,319,222
6126-1,Good Guy 2008,2008,324,26
620-3,Blue Building Plate 32 x 32,2010,48,1
70312-1,Lance's Mecha Horse,2016,605,237
71005-14,Scratchy,2014,550,6
7863-1,Remote Controlled Point Motor,1980,242,8
8586-2,Macku (Kabaya Promotional),2003,335,25
8666-1,TunerX,2006,120,60
970665-1,Universal Joints (Pack of 10),2002,525,10
9781338162790-1,Ninjago: The Ultimate Ninja Training Manual,2017,497,7
9781405283212-1,Star Wars: Strong with the Force,2016,497,7
0011-3,Castle 2 for 1 Bonus Offer,1987,199,2
03093-1,The Race to Build It Board Game,1999,502,72
21045-1,Trafalgar Square,2019,252,1197
3751-1,1 x 2 Brown Bricks,2003,254,100
41586-1,Batgirl,2017,610,99
4466-1,Coca-Cola Sign Board,2002,462,3
5004600-1,Wonder Woman Minifigure Alarm,2015,501,0
5005532-1,Brick Lunch Bag Red,2018,501,0
5055-1,Magnets and Magnet Holders,1993,443,12
5261-1,"Plates, Gear Racks, etc.",1987,453,14
5574-1,Lego Box,2008,48,280
6144-1,Zoo Train,2012,634,12
6880-1,Surface Explorer,1982,130,83
75098-1,Assault on Hoth,2016,174,2141
7553-13,Advent Calendar 2011 City (Day 12) Wall with Small Window,2011,220,15
76077-1,Iron Man: Detroit Steel Strikes,2017,493,376
9130-1,Around-The-House Set,2002,516,122
9833-1,AC Adapter 230V - 10V Transformer,1996,259,1
10016-1,Tanker,2001,238,128
1193-1,Water Park Tub,1999,632,41
1552-1,Maersk Line Container Truck,1985,70,381
2954-1,Garden Party,2001,659,14
31058-1,Mighty Dinosaurs,2017,672,174
41004-1,Rehearsal Stage,2013,494,200
41239-1,Eclipso Dark Palace,2017,617,1075
4838-1,Mini Vehicles,2008,672,79
60147-1,Fishing Boat,2017,59,145
6223-1,Bulk,2012,401,61
65128-1,Bohrok Co-Pack (contains 8562 8564 8565),2002,328,3
6946-1,Squid Launcher Function,2007,324,23
7880-1,Big Pirate Ship,2006,651,56
9002090-1,"Watch Set, Count Dooku",2010,501,8
911947-1,IG-88,2019,159,11
9214-1,Wild Animals Set,2007,516,120
1642-1,"Lego Motion 3B, Sea Eagle",1989,468,15
1705-1,Large Dinosaur Bucket,1994,467,327
2430-1,Clown Parade,1989,632,18
30381-1,Imperial TIE Fighter,2018,159,42
373-1,Offshore Rig with Fuel Tanker,1977,418,459
41565-1,Hydro,2016,588,70
4482-1,AT-TE,2003,167,650
5003180-1,WeDo Minifigure Pack,2012,521,24
5241-1,Gear Wheel Assortment,1987,453,21
6522-1,Highway Patrol,1987,80,38
7591-1,Construct-a-Zurg,2010,275,118
850936-1,Halloween Set,2014,230,11
970661-1,Skeleton and Ghost for Amusement Park Set,2002,524,70
9781465460783-1,DC Comics Super Heroes-The Awesome Guide,2017,497,0
10193-1,Medieval Market Village,2009,193,1618
1030-1,TECHNIC I: Simple Machines Set,1985,1,191
2345-1,Basic Set (House),1984,505,17
30060-1,Farm Set - Farmer,2010,632,4
40235-1,Year of the Dog,2018,206,156
41609-1,Chewbacca,2018,610,149
4495-1,AT-TE - Mini,2004,159,63
6826-1,Crater Crawler,1985,130,32
7216-3,Gold Good Guy - looking Right (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22
76058-1,Spider-Man: Ghost Rider Team-up,2016,488,217
8130-1,Terrain Crusher,2007,120,43
858-1,Auto Engines,1980,4,242
8742-1,Visorak Vohtarak,2005,358,47
10224-1,Town Hall,2012,155,2771
2032-1,Helicopter,1999,470,18
40095-1,Monthly Mini Model Build February 2014 - Micro Manager,2014,409,50
4428-7,"Advent Calendar 2012, City (Day  6) Boy with Snowball",2012,217,5
533-1,Basic Set,1984,469,93
5485-2,Zoo Animals - Penguin,2006,650,4
5545-1,Stanley at Great Waterton,2009,631,19
6237-1,Pirates' Plunder,1993,148,28
6593-1,Blaze Battler,1991,74,125
6871-1,Star Patrol Launcher,1984,130,71
71001-4,Warrior Woman - Complete Set,2013,545,7
75172-1,Y-Wing Starfighter,2017,185,691
7904-5,Advent Calendar 2006 City (Day  4) Airport Ground Crew,2006,220,8
852272-1,Battle Pack Skeletons,2008,193,43
3439-1,Spy Runner,2000,68,117
5000214-1,Star Wars: Character Encyclopedia,2011,497,4
5171-1,Decorated Elements,1987,443,28
5256-1,Suspension Pack,1987,453,12
535-1,Basic Building Set,1990,467,348
5942-1,Pop Studio,2004,322,103
6157-1,The Big Zoo,2012,632,147
619-1,Rally Car,1977,423,22
6192-1,Pirates Building Set,2009,37,150
65845-1,Star Wars Co-Pack of 7256 4492 and 4494,2005,168,3
6601-1,Ice Cream Cart,1985,75,30
695-1,Racing Car,1976,423,67
71214-1,Benny Fun Pack,2015,604,46
75958-1,Beauxbatons' Carriage: Arrival at Hogwarts,2019,246,0
9558-1,Training Set,2012,435,218
991402-1,Studless Technic Beams,2008,525,35
MMMB010-1,US Flag,2009,409,15
10814-1,Tow Truck Set,2016,632,28
11995-1,Hero Recon Team,2011,400,0
3055-1,Adventurers Car,1998,297,21
3850031-1,Puffin,2017,410,50
4032-10,Passenger Plane - Austrian Air Version,2004,106,149
42026-1,Black Champion Racer,2014,1,137
6307-1,Firemen,1983,84,22
6644-1,Road Rebel,1990,85,72
66533-1,Star Wars Super Pack 3 in 1,2015,158,0
70740-1,Airjitzu Jay Flyer,2015,436,46
7836-1,Halloween Bucket,2003,206,200
850154-1,Red Brick Key Chain,2007,503,1
9781465435491-1,FRIENDS: The Adventure Guide,2015,497,0
LEGO-Classic-1,Unused par﻿ts sold by LEGO betwe﻿en 1945 and 1965,2019,408,0
2856079-1,Creationary Booster Pack,2011,502,30
4028-1,World of Bricks {Blue Bucket},2003,37,500
4115-1,All That Drives Bucket,2001,674,166
42096-1,Porsche 911 RSR,2019,12,1580
5146-1,"Plates, Blue",1987,443,42
5293-1,9V Battery Box,1996,453,1
60024-19,"60024 Advent Calendar 2013, City (Day 18)",2013,220,7
6153-1,Cinderella's Carriage,2012,640,20
6540-1,Pier Police,1991,77,358
706-3,12V Rail Contact Wire with Transformer Connector with Cap,1974,242,1
7715-1,Push-Along Passenger Steam Train,1985,235,446
7804-1,Green Lizard,2009,22,33
852552-1,Magnet Set Royal Guard 2009,2009,501,18
853644-1,The Joker Mask,2017,501,0
8614-1,Vahki Nuurakh,2004,357,32
281-1,"1 x 2 and 3 x 2 Sloping Bricks, Red",1959,371,21
41124-1,Heartlake Puppy Daycare,2016,494,286
42008-1,Service Truck,2013,1,1276
4824-1,Medium Bucket,2000,505,49
5001380-1,Mini box pink,2012,501,0
570-1,Fire House,1973,417,236
6842-1,Shuttle Craft,1981,130,46
71012-15,Peter Pan,2016,555,7
8132-1,Night Driver,2007,120,40
853947-1,Luke Skywalker Key Chain,2019,503,0
8617-1,Vahki Zadakh,2004,357,32
9121-1,Giant Airport,1999,516,93
9723-1,Cities and Transportation,2000,507,394
MS1038-1,Color Sensor for Mindstorms NXT,2006,259,1
10155-1,Maersk Line Container Ship 2010 Edition,2010,276,990
1020-1,Basic Bricks,1985,516,86
10526-1,Peter Pan's Visit,2014,638,39
10882-1,Train Tracks,2018,634,23
385-1,Jeep CJ-5,1976,423,58
4296-1,Green Strata,2004,505,260
5002210-1,C-3PO and R2-D2 Minifigure Watch,2013,501,0
6773-1,Alpha Team Helicopter,2001,304,78
71203-1,Portal 2 Level Pack,2015,604,85
852231-1,"Coin Bank, Castle with Drawbridge",2008,501,96
8845-1,Dune Buggy,1981,4,174
MMMB013-1,LEGO Book and Pencil Set,2009,409,24
41287-1,Bubbles Playground Showdown,2018,654,144
42010-1,Off-Road Racer,2013,1,159
45018-1,Build Me Emotions,2017,516,188
4524-3,Advent Calendar 2002 Creator (Day  2) Boy,2002,223,1
5244-1,TECHNIC Bulldozer Chainlinks,1987,453,54
5615-1,The Knight,2008,193,21
6023-1,Maiden's Cart,1986,199,45
6086-1,Black Knight's Castle,1992,188,590
6975-1,Alien Avenger,1997,144,368
6979-1,Interstellar Starfighter,1997,144,291
71008-9,Carpenter,2015,551,7
8495-1,Crosstown Craze,2008,120,503
058-1,Small Wheels,1966,371,26
10874-1,Steam Train,2018,634,59
2856225-1,"Magnet Set, Minifig Retro Classic Knight - with 2 x 4 Brick Base (Bricktober Week 3)",2011,501,0
3143-1,Camping Trip,1999,668,80
40266-1,Mini Keepsake Box,2017,494,105
41515-1,Kraw,2014,582,70
44009-1,Dragon Bolt,2013,403,151
44020-1,FLYER Beast vs. BREEZ,2014,400,91
5000068-1,Harry Potter Classic Kit,2011,246,3
6833-1,Beacon Tracer,1990,136,40
6954-1,Renegade,1987,128,315
7959-1,Geonosian Starfighter,2011,165,163
1054-1,Stena Line Ferry,1999,471,211
2553-1,(Patty's) Pony Stable,1993,652,27
3300002-1,Holiday Set 2 of 2,2011,227,117
4130-1,Freestyle Building Set,1995,399,37
66284-1,LEGO Build and Play Value Pack,2009,37,0
70230-1,Ice Bear Tribe Pack,2015,571,75
8411-1,ChromaStone,2010,270,22
853690-1,Kai Key Chain,2017,503,0
88004-1,Power Functions Servo Motor,2013,438,1
9211-1,Community Transport,2006,516,51
YODACHRON-1,Yoda Chronicles Promotional Set,2013,158,413
1575-1,Finnjet Ferry,1977,471,507
1843-2,Spyrius Fold-Wing Spacecraft,1996,142,59
218-1,Firemen,1977,364,277
2310-1,Supplementary Bricks,1987,505,33
2815-1,Bike Ride (Me & My Bike),1998,652,6
30301-1,Batwing,2014,484,45
3323-1,Kaufhof Promotional Set: German National Player and Ball,1998,462,5
3413-1,Goal Keeper,2000,462,27
421-1,1 x 2 Bricks,1966,371,176
5002930-1,Hair Accessories,2015,494,6
71012-17,Ursula,2016,555,6
8273-1,Off Road Truck,2007,15,804
850839-1,Classic Pirate Set,2013,147,43
9509-6,"Advent Calendar 2012, Star Wars (Day 5) - Trade Federation MTT",2012,225,9
llca27-1,Legoland Pirate with Parrot (Legoland California),2006,430,70
10687-1,Spider-Man Hideout,2015,596,137
1808-1,Light Aircraft and Ground Support,1996,68,126
41040-8,"Advent Calendar 2014, Friends (Day 7) - Table",2014,226,11
6258624-1,60th Anniversary Classic Truck,2018,598,71
6585-1,Hang-Glider,1998,87,19
71017-9,Dick Grayson,2017,609,7
7324-7,Advent Calendar 2005 City (Day  6) Criminal and Buzz Saw,2005,220,5
7477-1,T-1 Typhoon vs. T-Rex,2005,385,602
75883-1,MERCEDES AMG PETRONAS Formula One Team,2017,601,962
76014-1,Spider-Trike vs. Electro,2014,488,69
853605-1,Poe Dameron Key Chain,2016,503,0
853866-1,Oni Villians Accessory Set,2019,435,36
9105-1,Large First Tools for Technology Set,1995,516,61
914-1,"Windows, Red",1969,371,10
10247-1,Ferris Wheel,2015,673,2463
2551-1,Grandma's Kitchen,1992,652,39
306-2,VW Garage,1958,372,45
4027-1,"Build and Imagine {canister, red top}",2003,37,100
41007-1,Heartlake Pet Salon,2013,494,264
561503-1,Bunny And Garden,2015,494,18
6719-1,Brachiosaurus,2001,386,25
6901-2,Space Plane,1998,144,20
6935-1,BIONICLE Bad Guy (Disney Promotional Sweden),2006,324,16
6950-1,Mobile Rocket Transport,1982,130,210
970677-1,Gadget Project Set,2002,524,48
TRUNINJAGO-2,Micro Electromech Robot,2015,435,28
1197-1,Telekom Race Cyclist and Television Motorbike,2000,458,30
12147980-1,Nexo Knights: Nexo Powers Rule!,2016,497,12
31014-1,Power Digger,2014,672,64
40247-1,Monthly Mini Model Build September 2017 - Dinosaur,2017,409,43
4108-1,T-Junction Road Plates,2002,289,2
442-1,Space Shuttle,1979,130,39
4924-7,Advent Calendar 2004 Creator (Day  6) Ship,2004,223,19
5005528-1,Boy Storage Head - Large,2018,501,0
60074-1,Bulldozer,2015,56,383
7050-1,Alien Defender,2011,127,104
75872-1,Audi R18 e-tron quattro,2016,601,168
76120-1,Batman Batwing and The Riddler Heist,2019,484,500
853383-1,Girl Magnet Set 2012,2012,501,21
8546-1,Power Pack,2001,346,10
9160-1,Duplo Safari Park,1990,516,88
9780545925426-1,Star Wars - Das ultimative Traininingshandbuch,2018,497,9
988-1,Alphabet Bricks,1969,371,45
2880-1,Open-Top Jeep,1997,85,29
30277-1,First Order Star Destroyer,2016,184,56
